Te_K,lambda_nm,eps_re,eps_im,T,R,A,Fx,Fy,Fz,Ftot,mean_Ez2_over_Einc2,within_trusted_Te(<=6000K)
500,1304.0,-0.002367,0.433357,0.002764,0.005225,0.992011,0.028513,0.007901,0.955400,0.991814,19.893425,1
500,1306.0,-0.012678,0.435960,0.003302,0.007409,0.989289,0.027731,0.007682,0.953679,0.989091,19.769293,1
500,1308.0,-0.023002,0.438568,0.004076,0.009879,0.986045,0.027021,0.007487,0.951338,0.985846,19.633500,1
500,1310.0,-0.033340,0.441183,0.005045,0.012587,0.982368,0.026379,0.007315,0.948474,0.982168,19.488147,1
500,1312.0,-0.043689,0.443802,0.006174,0.015495,0.978331,0.025798,0.007163,0.945168,0.978129,19.335073,1
500,1314.0,-0.054052,0.446427,0.007432,0.018565,0.974003,0.025275,0.007030,0.941495,0.973800,19.175857,1
500,1316.0,-0.064430,0.449058,0.008794,0.021758,0.969448,0.024804,0.006913,0.937527,0.969244,19.012062,1
500,1318.0,-0.074818,0.451695,0.010236,0.025038,0.964726,0.024381,0.006812,0.933327,0.964520,18.845002,1
500,1320.0,-0.085220,0.454338,0.011735,0.028372,0.959893,0.024003,0.006725,0.928957,0.959685,18.675953,1
500,1322.0,-0.095636,0.456986,0.013281,0.031739,0.954980,0.023665,0.006652,0.924454,0.954771,18.505732,1
500,1324.0,-0.106064,0.459640,0.014855,0.035111,0.950034,0.023365,0.006591,0.919867,0.949822,18.335289,1
500,1326.0,-0.116506,0.462298,0.016444,0.038460,0.945096,0.023100,0.006541,0.915242,0.944883,18.165578,1
500,1328.0,-0.126960,0.464965,0.018042,0.041765,0.940193,0.022868,0.006503,0.910607,0.939978,17.997054,1
500,1330.0,-0.137427,0.467636,0.019643,0.045014,0.935342,0.022665,0.006475,0.905985,0.935125,17.830233,1
500,1332.0,-0.147908,0.470313,0.021237,0.048186,0.930577,0.022490,0.006456,0.901411,0.930358,17.665773,1
500,1334.0,-0.158402,0.472997,0.022821,0.051270,0.925909,0.022342,0.006447,0.896899,0.925687,17.503843,1
500,1336.0,-0.168909,0.475685,0.024391,0.054255,0.921354,0.022218,0.006445,0.892466,0.921130,17.344886,1
500,1338.0,-0.179428,0.478379,0.025948,0.057126,0.916926,0.022117,0.006453,0.888130,0.916700,17.189092,1
500,1340.0,-0.189961,0.481080,0.027489,0.059875,0.912636,0.022038,0.006467,0.883902,0.912407,17.036621,1
500,1342.0,-0.200507,0.483786,0.029014,0.062498,0.908488,0.021979,0.006490,0.879788,0.908257,16.887668,1
500,1344.0,-0.211065,0.486499,0.030520,0.064985,0.904495,0.021939,0.006519,0.875803,0.904261,16.742344,1
500,1346.0,-0.221637,0.489218,0.032013,0.067339,0.900648,0.021918,0.006554,0.871938,0.900411,16.600487,1
500,1348.0,-0.232223,0.491943,0.033490,0.069545,0.896965,0.021915,0.006597,0.868214,0.896726,16.462442,1
500,1350.0,-0.242821,0.494673,0.034958,0.071606,0.893436,0.021929,0.006645,0.864619,0.893193,16.328000,1
500,1352.0,-0.253432,0.497408,0.036413,0.073517,0.890070,0.021958,0.006699,0.861167,0.889824,16.197312,1
500,1354.0,-0.264056,0.500151,0.037860,0.075281,0.886859,0.022004,0.006759,0.857848,0.886611,16.070174,1
500,1356.0,-0.274694,0.502900,0.039303,0.076899,0.883798,0.022064,0.006824,0.854659,0.883546,15.946425,1
500,1358.0,-0.285344,0.505653,0.040741,0.078360,0.880899,0.022140,0.006894,0.851611,0.880644,15.826327,1
500,1360.0,-0.296007,0.508414,0.042179,0.079667,0.878154,0.022229,0.006969,0.848697,0.877895,15.709632,1
500,1362.0,-0.306685,0.511180,0.043620,0.080824,0.875557,0.022333,0.007049,0.845912,0.875295,15.596277,1
500,1364.0,-0.317374,0.513954,0.045065,0.081831,0.873104,0.022451,0.007134,0.843254,0.872839,15.486061,1
500,1366.0,-0.328077,0.516732,0.046515,0.082690,0.870796,0.022582,0.007224,0.840721,0.870527,15.379044,1
500,1368.0,-0.338793,0.519517,0.047978,0.083401,0.868621,0.022726,0.007318,0.838305,0.868349,15.274992,1
500,1370.0,-0.349522,0.522307,0.049455,0.083962,0.866583,0.022884,0.007416,0.836007,0.866308,15.173898,1
500,1372.0,-0.360265,0.525105,0.050946,0.084374,0.864680,0.023055,0.007519,0.833827,0.864401,15.075640,1
500,1374.0,-0.371020,0.527907,0.052458,0.084648,0.862894,0.023239,0.007626,0.831747,0.862612,14.980021,1
500,1376.0,-0.381788,0.530716,0.053987,0.084782,0.861231,0.023435,0.007737,0.829773,0.860945,14.887008,1
500,1378.0,-0.392569,0.533533,0.055543,0.084775,0.859682,0.023645,0.007852,0.827895,0.859392,14.796381,1
500,1380.0,-0.403364,0.536354,0.057124,0.084627,0.858249,0.023868,0.007971,0.826117,0.857956,14.708267,1
600,1200.0,0.519824,0.304876,0.676454,0.042613,0.280934,0.050556,0.003760,0.226576,0.280892,6.171113,1
600,1202.0,0.510191,0.307209,0.679389,0.035205,0.285406,0.052156,0.003896,0.229312,0.285364,6.208522,1
600,1204.0,0.500547,0.309548,0.681817,0.028456,0.289727,0.053791,0.004043,0.231850,0.289684,6.240201,1
600,1206.0,0.490889,0.311891,0.683644,0.022408,0.293948,0.055457,0.004201,0.234246,0.293904,6.267727,1
600,1208.0,0.481219,0.314239,0.684751,0.017104,0.298145,0.057147,0.004371,0.236582,0.298100,6.293332,1
600,1210.0,0.471536,0.316591,0.685009,0.012572,0.302419,0.058857,0.004553,0.238963,0.302373,6.319900,1
600,1212.0,0.461841,0.318946,0.684288,0.008820,0.306892,0.060579,0.004748,0.241518,0.306845,6.350784,1
600,1214.0,0.452134,0.321308,0.682451,0.005842,0.311707,0.062310,0.004956,0.244394,0.311660,6.389687,1
600,1216.0,0.442412,0.323675,0.679388,0.003601,0.317011,0.064044,0.005178,0.247741,0.316962,6.440429,1
600,1218.0,0.432679,0.326045,0.674980,0.002062,0.322958,0.065777,0.005415,0.251716,0.322908,6.506872,1
600,1220.0,0.422934,0.328421,0.669143,0.001167,0.329690,0.067508,0.005669,0.256461,0.329637,6.592392,1
600,1222.0,0.413176,0.330801,0.661811,0.000861,0.337328,0.069237,0.005942,0.262096,0.337274,6.699717,1
600,1224.0,0.403405,0.333187,0.652944,0.001092,0.345964,0.070966,0.006238,0.268703,0.345907,6.830579,1
600,1226.0,0.393621,0.335577,0.642530,0.001825,0.355645,0.072702,0.006563,0.276321,0.355586,6.985599,1
600,1228.0,0.383825,0.337972,0.630574,0.003047,0.366379,0.074454,0.006925,0.284938,0.366317,7.164081,1
600,1230.0,0.374016,0.340372,0.617109,0.004774,0.378117,0.076233,0.007332,0.294487,0.378052,7.363929,1
600,1232.0,0.364194,0.342778,0.602134,0.007066,0.390801,0.078051,0.007798,0.304883,0.390732,7.582696,1
600,1234.0,0.354359,0.345187,0.585614,0.010018,0.404368,0.079942,0.008341,0.316013,0.404296,7.817329,1
600,1236.0,0.344512,0.347602,0.567441,0.013777,0.418783,0.081937,0.008985,0.327785,0.418707,8.065243,1
600,1238.0,0.334653,0.350022,0.547428,0.018536,0.434037,0.084073,0.009759,0.340125,0.433957,8.324462,1
600,1240.0,0.324780,0.352446,0.525207,0.024559,0.450234,0.086409,0.010706,0.353036,0.450151,8.594883,1
600,1242.0,0.314894,0.354877,0.500124,0.032222,0.467653,0.089040,0.011887,0.366639,0.467566,8.879224,1
600,1244.0,0.304997,0.357311,0.471045,0.042109,0.486846,0.092119,0.013395,0.381240,0.486753,9.184681,1
600,1246.0,0.295086,0.359751,0.435817,0.055258,0.508925,0.095942,0.015383,0.397502,0.508827,9.526812,1
600,1248.0,0.285162,0.362196,0.389598,0.074004,0.536399,0.101177,0.018158,0.416960,0.536294,9.941632,1
600,1250.0,0.275225,0.364645,0.316616,0.106014,0.577371,0.110121,0.022513,0.444623,0.577256,10.546862,1
600,1252.0,0.265276,0.367101,0.163405,0.181553,0.655041,0.117554,0.032746,0.504608,0.654908,11.908741,1
600,1254.0,0.255314,0.369561,0.139663,0.195449,0.664888,0.103888,0.043720,0.517144,0.664752,12.142692,1
600,1256.0,0.245339,0.372027,0.109189,0.210857,0.679954,0.093470,0.063374,0.522970,0.679813,12.217553,1
600,1258.0,0.235351,0.374497,0.068701,0.226533,0.704766,0.083433,0.100738,0.520443,0.704614,12.097543,1
600,1260.0,0.225350,0.376973,0.022942,0.222077,0.754981,0.073011,0.162190,0.519607,0.754808,12.017891,1
600,1262.0,0.215337,0.379454,0.015398,0.151498,0.833104,0.066075,0.195355,0.571480,0.832910,13.152048,1
600,1264.0,0.205311,0.381941,0.054742,0.069417,0.875840,0.065547,0.143896,0.666206,0.875649,15.256394,1
600,1266.0,0.195271,0.384431,0.077930,0.038445,0.883625,0.065066,0.088169,0.730208,0.883444,16.640042,1
600,1268.0,0.185220,0.386929,0.080969,0.030929,0.888102,0.063023,0.056673,0.768232,0.887927,17.420991,1
600,1270.0,0.175154,0.389430,0.075533,0.028562,0.895905,0.060264,0.039783,0.795686,0.895732,17.955922,1
600,1272.0,0.165076,0.391937,0.067220,0.026527,0.906254,0.057318,0.030139,0.818625,0.906082,18.384331,1
600,1274.0,0.154986,0.394450,0.058235,0.023935,0.917830,0.054407,0.024201,0.839049,0.917657,18.752410,1
600,1276.0,0.144882,0.396967,0.049479,0.020839,0.929681,0.051620,0.020294,0.857594,0.929508,19.075237,1
600,1278.0,0.134766,0.399492,0.041343,0.017470,0.941187,0.048994,0.017577,0.874441,0.941012,19.357346,1
600,1280.0,0.124636,0.402020,0.033994,0.014062,0.951944,0.046542,0.015598,0.889627,0.951767,19.600270,1
600,1282.0,0.114494,0.404554,0.027504,0.010810,0.961686,0.044266,0.014102,0.903139,0.961507,19.804266,1
600,1284.0,0.104339,0.407094,0.021865,0.007854,0.970282,0.042159,0.012930,0.915012,0.970101,19.970535,1
600,1286.0,0.094171,0.409639,0.017069,0.005302,0.977629,0.040215,0.011990,0.925241,0.977447,20.099577,1
600,1288.0,0.083990,0.412188,0.013067,0.003223,0.983709,0.038426,0.011217,0.933881,0.983525,20.193153,1
600,1290.0,0.073796,0.414744,0.009803,0.001658,0.988538,0.036780,0.010569,0.941003,0.988352,20.253159,1
600,1292.0,0.063589,0.417306,0.007229,0.000627,0.992144,0.035272,0.010019,0.946666,0.991957,20.281352,1
600,1294.0,0.053370,0.419873,0.005276,0.000128,0.994596,0.033891,0.009545,0.950972,0.994407,20.280419,1
600,1296.0,0.043137,0.422445,0.003885,0.000146,0.995969,0.032629,0.009133,0.954017,0.995779,20.252728,1
600,1298.0,0.032891,0.425022,0.002990,0.000656,0.996354,0.031476,0.008771,0.955915,0.996162,20.201085,1
600,1300.0,0.022631,0.427606,0.002534,0.001627,0.995839,0.030424,0.008453,0.956769,0.995646,20.127926,1
600,1302.0,0.012360,0.430195,0.002460,0.003018,0.994522,0.029468,0.008171,0.956688,0.994328,20.035884,1
600,1304.0,0.002075,0.432789,0.002716,0.004789,0.992495,0.028597,0.007921,0.955780,0.992299,19.927450,1
600,1306.0,-0.008222,0.435389,0.003253,0.006895,0.989852,0.027807,0.007700,0.954148,0.989655,19.804939,1
600,1308.0,-0.018533,0.437995,0.004028,0.009296,0.986677,0.027090,0.007503,0.951886,0.986478,19.670504,1
600,1310.0,-0.028857,0.440607,0.005000,0.011943,0.983058,0.026441,0.007328,0.949089,0.982858,19.526263,1
600,1312.0,-0.039194,0.443224,0.006133,0.014798,0.979069,0.025854,0.007173,0.945840,0.978868,19.374076,1
600,1314.0,-0.049543,0.445847,0.007398,0.017821,0.974781,0.025325,0.007037,0.942216,0.974578,19.215544,1
600,1316.0,-0.059907,0.448475,0.008767,0.020976,0.970257,0.024848,0.006918,0.938287,0.970053,19.052248,1
600,1318.0,-0.070281,0.451109,0.010216,0.024225,0.965559,0.024419,0.006815,0.934120,0.965354,18.885520,1
600,1320.0,-0.080670,0.453749,0.011724,0.027533,0.960743,0.024036,0.006726,0.929775,0.960536,18.716655,1
600,1322.0,-0.091073,0.456394,0.013277,0.030881,0.955841,0.023692,0.006650,0.925291,0.955633,18.546489,1
600,1324.0,-0.101488,0.459045,0.014860,0.034240,0.950901,0.023387,0.006586,0.920717,0.950690,18.375990,1
600,1326.0,-0.111915,0.461702,0.016456,0.037579,0.945965,0.023117,0.006535,0.916100,0.945752,18.206126,1
600,1328.0,-0.122356,0.464365,0.018061,0.040880,0.941059,0.022880,0.006494,0.911470,0.940845,18.037363,1
600,1330.0,-0.132810,0.467034,0.019669,0.044129,0.936201,0.022673,0.006463,0.906849,0.935985,17.870233,1
600,1332.0,-0.143276,0.469708,0.021269,0.047304,0.931427,0.022494,0.006443,0.902272,0.931209,17.705406,1
600,1334.0,-0.153757,0.472389,0.022857,0.050396,0.926747,0.022342,0.006431,0.897754,0.926526,17.543061,1
600,1336.0,-0.164250,0.475074,0.024432,0.053390,0.922177,0.022213,0.006428,0.893313,0.921955,17.383650,1
600,1338.0,-0.174755,0.477766,0.025992,0.056274,0.917734,0.022109,0.006433,0.888968,0.917509,17.227371,1
600,1340.0,-0.185275,0.480465,0.027536,0.059038,0.913427,0.022025,0.006446,0.884728,0.913199,17.074389,1
600,1342.0,-0.195807,0.483168,0.029062,0.061678,0.909261,0.021963,0.006466,0.880601,0.909030,16.924909,1
600,1344.0,-0.206351,0.485877,0.030568,0.064184,0.905248,0.021920,0.006493,0.876602,0.905015,16.779048,1
600,1346.0,-0.216909,0.488594,0.032060,0.066558,0.901381,0.021895,0.006527,0.872723,0.901146,16.636645,1
600,1348.0,-0.227481,0.491316,0.033536,0.068786,0.897678,0.021888,0.006568,0.868984,0.897440,16.498053,1
600,1350.0,-0.238065,0.494043,0.035002,0.070871,0.894127,0.021898,0.006614,0.865374,0.893886,16.363062,1
600,1352.0,-0.248663,0.496776,0.036454,0.072806,0.890740,0.021925,0.006667,0.861905,0.890496,16.231831,1
600,1354.0,-0.259273,0.499516,0.037896,0.074595,0.887509,0.021967,0.006725,0.858571,0.887262,16.104156,1
600,1356.0,-0.269897,0.502262,0.039334,0.076238,0.884427,0.022023,0.006788,0.855365,0.884177,15.979879,1
600,1358.0,-0.280533,0.505013,0.040766,0.077726,0.881508,0.022095,0.006857,0.852302,0.881254,15.859263,1
600,1360.0,-0.291182,0.507771,0.042197,0.079061,0.878742,0.022182,0.006931,0.849372,0.878485,15.742062,1
600,1362.0,-0.301846,0.510534,0.043630,0.080245,0.876125,0.022282,0.007009,0.846573,0.875865,15.628214,1
600,1364.0,-0.312521,0.513305,0.045066,0.081281,0.873652,0.022396,0.007093,0.843900,0.873389,15.517519,1
600,1366.0,-0.323210,0.516081,0.046506,0.082168,0.871325,0.022524,0.007181,0.841353,0.871058,15.410040,1
600,1368.0,-0.333913,0.518862,0.047959,0.082908,0.869132,0.022665,0.007274,0.838923,0.868862,15.305539,1
600,1370.0,-0.344627,0.521650,0.049426,0.083499,0.867076,0.022819,0.007371,0.836612,0.866802,15.204013,1
600,1372.0,-0.355356,0.524445,0.050905,0.083941,0.865155,0.022987,0.007472,0.834419,0.864878,15.105340,1
600,1374.0,-0.366097,0.527244,0.052403,0.084244,0.863352,0.023167,0.007578,0.832327,0.863072,15.009320,1
600,1376.0,-0.376851,0.530050,0.053919,0.084408,0.861673,0.023360,0.007687,0.830341,0.861389,14.915926,1
600,1378.0,-0.387619,0.532864,0.055461,0.084431,0.860108,0.023566,0.007801,0.828453,0.859820,14.824934,1
600,1380.0,-0.398399,0.535682,0.057027,0.084313,0.858661,0.023786,0.007919,0.826664,0.858369,14.736472,1
800,1200.0,0.529343,0.303756,0.679725,0.042669,0.277607,0.050378,0.003758,0.223429,0.277566,6.107850,1
800,1202.0,0.519742,0.306084,0.682639,0.035240,0.282121,0.051973,0.003894,0.226213,0.282080,6.147137,1
800,1204.0,0.510129,0.308416,0.685046,0.028468,0.286486,0.053603,0.004041,0.228800,0.286444,6.180688,1
800,1206.0,0.500502,0.310754,0.686853,0.022396,0.290751,0.055265,0.004199,0.231244,0.290707,6.210028,1
800,1208.0,0.490864,0.313097,0.687942,0.017069,0.294989,0.056952,0.004369,0.233624,0.294945,6.237329,1
800,1210.0,0.481213,0.315443,0.688187,0.012513,0.299300,0.058660,0.004551,0.236044,0.299255,6.265422,1
800,1212.0,0.471549,0.317792,0.687457,0.008739,0.303804,0.060383,0.004746,0.238629,0.303758,6.297609,1
800,1214.0,0.461874,0.320149,0.685617,0.005742,0.308641,0.062115,0.004954,0.241525,0.308594,6.337556,1
800,1216.0,0.452183,0.322510,0.682558,0.003486,0.313956,0.063852,0.005176,0.244880,0.313908,6.389061,1
800,1218.0,0.442483,0.324875,0.678162,0.001935,0.319904,0.065590,0.005413,0.248851,0.319854,6.455989,1
800,1220.0,0.432769,0.327244,0.672343,0.001031,0.326626,0.067328,0.005667,0.253579,0.326574,6.541745,1
800,1222.0,0.423043,0.329619,0.665034,0.000718,0.334247,0.069067,0.005940,0.259187,0.334194,6.649114,1
800,1224.0,0.413303,0.331999,0.656197,0.000943,0.342860,0.070809,0.006237,0.265758,0.342804,6.779900,1
800,1226.0,0.403551,0.334383,0.645816,0.001668,0.352516,0.072560,0.006562,0.273336,0.352457,6.934804,1
800,1228.0,0.393788,0.336772,0.633897,0.002878,0.363225,0.074331,0.006922,0.281910,0.363164,7.113201,1
800,1230.0,0.384010,0.339167,0.620470,0.004588,0.374941,0.076132,0.007328,0.291416,0.374877,7.313038,1
800,1232.0,0.374221,0.341567,0.605535,0.006859,0.387607,0.077977,0.007793,0.301769,0.387539,7.531858,1
800,1234.0,0.364418,0.343970,0.589056,0.009787,0.401157,0.079899,0.008333,0.312854,0.401086,7.766563,1
800,1236.0,0.354603,0.346379,0.570923,0.013524,0.415553,0.081929,0.008973,0.324576,0.415478,8.014472,1
800,1238.0,0.344776,0.348793,0.550949,0.018268,0.430783,0.084106,0.009743,0.336855,0.430704,8.273476,1
800,1240.0,0.334936,0.351211,0.528764,0.024293,0.446944,0.086488,0.010684,0.349689,0.446861,8.543330,1
800,1242.0,0.325082,0.353636,0.503707,0.031985,0.464309,0.089172,0.011858,0.363192,0.464222,8.826612,1
800,1244.0,0.315217,0.356065,0.474635,0.041941,0.483424,0.092312,0.013356,0.377664,0.483333,9.130400,1
800,1246.0,0.305338,0.358498,0.439380,0.055220,0.505400,0.096209,0.015332,0.393763,0.505303,9.470165,1
800,1248.0,0.295447,0.360937,0.393073,0.074188,0.532739,0.101536,0.018089,0.413011,0.532636,9.881808,1
800,1250.0,0.285542,0.363381,0.319856,0.106603,0.573541,0.110619,0.022418,0.440391,0.573427,10.482821,1
800,1252.0,0.275626,0.365830,0.165733,0.183771,0.650496,0.118264,0.032535,0.499565,0.650364,11.830663,1
800,1254.0,0.265696,0.368285,0.141561,0.198712,0.659727,0.104545,0.043270,0.511778,0.659593,12.058329,1
800,1256.0,0.255754,0.370744,0.110689,0.214990,0.674321,0.094084,0.062509,0.517589,0.674182,12.133671,1
800,1258.0,0.245799,0.373209,0.069820,0.231709,0.698471,0.083993,0.099168,0.515160,0.698322,12.016105,1
800,1260.0,0.235831,0.375678,0.023534,0.228931,0.747535,0.073457,0.160196,0.513712,0.747365,11.922498,1
800,1262.0,0.225851,0.378153,0.015562,0.158973,0.825465,0.066344,0.195280,0.563649,0.825273,13.016465,1
800,1264.0,0.215857,0.380634,0.056174,0.074373,0.869453,0.065887,0.144960,0.658416,0.869263,15.129774,1
800,1266.0,0.205850,0.383118,0.080238,0.042024,0.877737,0.065549,0.088810,0.723199,0.877558,16.536804,1
800,1268.0,0.195832,0.385609,0.083332,0.034233,0.882436,0.063569,0.057001,0.761692,0.882262,17.331799,1
800,1270.0,0.185799,0.388105,0.077676,0.031838,0.890486,0.060827,0.039981,0.789508,0.890316,17.877350,1
800,1272.0,0.175755,0.390606,0.069086,0.029770,0.901144,0.057878,0.030286,0.812810,0.900974,18.315965,1
800,1274.0,0.165698,0.393112,0.059830,0.027090,0.913080,0.054955,0.024328,0.833627,0.912910,18.694626,1
800,1276.0,0.155627,0.395623,0.050824,0.023845,0.925331,0.052151,0.020411,0.852597,0.925159,19.028511,1
800,1278.0,0.145543,0.398141,0.042460,0.020274,0.937266,0.049506,0.017690,0.869896,0.937092,19.322050,1
800,1280.0,0.135447,0.400664,0.034907,0.016621,0.948472,0.047033,0.015709,0.885554,0.948296,19.576611,1
800,1282.0,0.125338,0.403191,0.028235,0.013092,0.958673,0.044735,0.014210,0.899551,0.958496,19.792259,1
800,1284.0,0.115217,0.405724,0.022435,0.009834,0.967731,0.042604,0.013036,0.911912,0.967552,19.970041,1
800,1286.0,0.105082,0.408263,0.017498,0.006966,0.975536,0.040637,0.012094,0.922625,0.975355,20.110283,1
800,1288.0,0.094934,0.410806,0.013374,0.004563,0.982063,0.038824,0.011317,0.931739,0.981880,20.214614,1
800,1290.0,0.084774,0.413356,0.010006,0.002672,0.987322,0.037154,0.010665,0.939319,0.987138,20.284823,1
800,1292.0,0.074600,0.415911,0.007344,0.001319,0.991337,0.035622,0.010110,0.945419,0.991151,20.322561,1
800,1294.0,0.064415,0.418471,0.005320,0.000507,0.994173,0.034218,0.009631,0.950137,0.993986,20.330461,1
800,1296.0,0.054215,0.421037,0.003873,0.000226,0.995902,0.032933,0.009213,0.953567,0.995713,20.310840,1
800,1298.0,0.044003,0.423608,0.002934,0.000452,0.996614,0.031758,0.008846,0.955820,0.996424,20.266498,1
800,1300.0,0.033777,0.426185,0.002446,0.001156,0.996397,0.030686,0.008522,0.956999,0.996206,20.199863,1
800,1302.0,0.023539,0.428768,0.002352,0.002301,0.995347,0.029709,0.008234,0.957212,0.995155,20.113568,1
800,1304.0,0.013289,0.431355,0.002596,0.003847,0.993557,0.028819,0.007978,0.956567,0.993363,20.010136,1
800,1306.0,0.003025,0.433949,0.003130,0.005748,0.991122,0.028010,0.007749,0.955168,0.990927,19.891910,1
800,1308.0,-0.007252,0.436548,0.003908,0.007965,0.988127,0.027274,0.007546,0.953111,0.987931,19.761092,1
