lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1536.0,0.03555710025820336,0.9644428997408516,9.450218385609332e-13,0.9644428997408516,0.03555710025820336,1,lossless_ITO,-0.09995107912399659,-0.1544711179835396,-0.01859763811780966,0.815354850629613
1537.0,0.0144636386110605,0.9855363613889636,-2.4091839634365897e-14,0.9855363613889636,0.0144636386110605,1,lossless_ITO,-0.10885396112718265,-0.035782721669619016,-0.013286068195442655,0.8241379673145551
1538.0,0.06610593427840304,0.9338940657217575,-1.6053824936079764e-13,0.9338940657217575,0.06610593427840304,1,lossless_ITO,0.12875320366342824,-0.21503868826284295,0.21638270386131492,0.7730254752656495
1539.0,0.4212516165251762,0.5787483834644533,1.0370482250721125e-11,0.5787483834644533,0.4212516165251762,1,lossless_ITO,-0.4058186345458467,-0.26080744027011094,-0.14698259160335503,0.5185241535686907
1540.0,0.5445434178263647,0.4554565821745653,-9.300338277284936e-13,0.4554565821745653,0.5445434178263647,1,lossless_ITO,0.1884300170604547,-0.6186127475759464,0.23248717523264817,0.39385641068064775
1541.0,0.1844566555046621,0.8155433444856514,9.686584867552028e-12,0.8155433444856514,0.1844566555046621,1,lossless_ITO,-0.1982975643411652,-0.38046721395244437,-0.12158683041070119,0.7410426030658909
1542.0,0.3424523536680715,0.6575476463322985,-3.6992631180510216e-13,0.6575476463322985,0.3424523536680715,1,lossless_ITO,0.07763884518739306,-0.4813854791434677,0.21891487004805465,0.5710531570110925
1543.0,0.5873557655035938,0.41264423449650817,-1.0197398481182063e-13,0.41264423449650817,0.5873557655035938,1,lossless_ITO,0.07808295607090632,-0.6905650473074051,0.2672823328604895,0.36362703988345846
1544.0,0.22653191378314907,0.7734680862132529,3.5980107782052073e-12,0.7734680862132529,0.22653191378314907,1,lossless_ITO,-0.27404697771576636,-0.29749362972740045,-0.17663179203844817,0.6474948826367035
1545.0,0.4204075470764252,0.5795924529234491,1.2567724638756772e-13,0.5795924529234491,0.4204075470764252,1,lossless_ITO,-0.08993472198127894,-0.5091370816024665,0.11229443960628675,0.5347561477845935
1546.0,0.23286843826243972,0.7671315617443113,-6.751044168140652e-12,0.7671315617443113,0.23286843826243972,1,lossless_ITO,0.1956380041340242,-0.4404548130307088,0.3698909065847531,0.6224557742803841
1547.0,0.5936652634880202,0.4063347365115311,4.48696635402257e-13,0.4063347365115311,0.5936652634880202,1,lossless_ITO,0.15277395202160182,-0.7491442924060436,0.4176197305505846,0.31610828812964287
1548.0,0.8472529409631195,0.1527470590375578,-6.77347067323808e-13,0.1527470590375578,0.8472529409631195,1,lossless_ITO,-0.04929207029327054,-0.8849943298765804,0.20826227546348802,0.12338501871181923
1549.0,0.7496294818718827,0.2503705181286891,-5.718203688331869e-13,0.2503705181286891,0.7496294818718827,1,lossless_ITO,-0.16611383471197289,-0.7562265167531662,0.05861440751408449,0.28365606035186003
1550.0,0.24676364272182097,0.7532363572765399,1.6391332735565811e-12,0.7532363572765399,0.24676364272182097,1,lossless_ITO,-0.31958191593982377,-0.37461698529023146,-0.1525058451152986,0.7000323148572818
1551.0,0.2514434906951204,0.7485565093048963,-1.6653345369377348e-14,0.7485565093048963,0.2514434906951204,1,lossless_ITO,-0.15767344073065426,-0.4444793598038273,0.03319897280415159,0.7017837199247499
1552.0,0.3106096716931974,0.689390328306479,3.2363001167823313e-13,0.689390328306479,0.3106096716931974,1,lossless_ITO,-0.011350957197143519,-0.5489712243792678,0.2869547445470963,0.6189648538395595
1553.0,0.5153312279121409,0.4846687720875573,3.0175861809311755e-13,0.4846687720875573,0.5153312279121409,1,lossless_ITO,-0.05207807041736012,-0.6986442246126556,0.3159110710657827,0.4487333675160218
1554.0,0.6458070046211359,0.3541929953789607,-9.664491429361988e-14,0.3541929953789607,0.6458070046211359,1,lossless_ITO,-0.1231308737070661,-0.7659285404132293,0.30974184561019863,0.33490789258842585
1555.0,0.6627475785091048,0.33725242149011,7.85205234166142e-13,0.33725242149011,0.6627475785091048,1,lossless_ITO,-0.14190248778162573,-0.7683296578576658,0.33005166593568547,0.32031296041620316
1556.0,0.9031914333472354,0.09680856665248405,2.8055335832277706e-13,0.09680856665248405,0.9031914333472354,1,lossless_ITO,-0.29477641869360843,-0.9015238481105137,0.22922633663364098,0.07957062525489784
1557.0,0.9547835131143784,0.045216486885582045,3.958638972179074e-14,0.045216486885582045,0.9547835131143784,1,lossless_ITO,-0.5151303281688753,-0.818556714428798,0.0001374920102971827,0.050982635866030766
1558.0,0.6894678337911515,0.3105321662087589,8.959499808725013e-14,0.3105321662087589,0.6894678337911515,1,lossless_ITO,-0.1763221427109568,-0.7139079528914533,0.2544394208044216,0.3255057412905871
1559.0,0.9774214519999684,0.022578547998991626,1.0399354988255283e-12,0.022578547998991626,0.9774214519999684,1,lossless_ITO,-0.5256421137306881,-0.7724636955895512,-0.024713549430623587,0.05672618978101322
1560.0,0.6981131655774199,0.30188683442313347,-5.53335155473178e-13,0.30188683442313347,0.6981131655774199,1,lossless_ITO,-0.06508311808886441,-0.8146492083087102,0.3228600668407732,0.17262527762831498
1561.0,0.935088179806597,0.06491182019350306,-1.000310945187266e-13,0.06491182019350306,0.935088179806597,1,lossless_ITO,-0.5865964184752679,-0.7557485418455401,-0.16275398547115213,0.08774066333723851
1562.0,0.6077675261066147,0.39223247389819793,-4.8125947671451286e-12,0.39223247389819793,0.6077675261066147,1,lossless_ITO,0.04957612257318711,-0.7271637481964357,0.3533830381561575,0.34449075337932494
1563.0,0.8599766508571403,0.14002334914268177,1.779687508474126e-13,0.14002334914268177,0.8599766508571403,1,lossless_ITO,-0.4453967793712429,-0.79164963222163,0.016399167633085066,0.1370472856475687
1564.0,0.861353870050603,0.13864612994971026,-3.133049375492192e-13,0.13864612994971026,0.861353870050603,1,lossless_ITO,-0.5900319463858126,-0.7023480161982876,-0.1774983379567744,0.13216610767204592
1565.0,0.6305156851246047,0.36948431487531747,7.788214517745473e-14,0.36948431487531747,0.6305156851246047,1,lossless_ITO,-0.3206796482553923,-0.6538650849800737,0.18920569615389976,0.3809703850722038
1566.0,0.86510055875023,0.13489944124942727,3.427813588530171e-13,0.13489944124942727,0.86510055875023,1,lossless_ITO,-0.4628513633780668,-0.7562471392558487,0.11128828692831831,0.13357207848259262
1567.0,0.9708213392799071,0.029178660720494527,-4.016301180520543e-13,0.029178660720494527,0.9708213392799071,1,lossless_ITO,-0.6356771772888329,-0.7333165906913017,-0.045575592746387145,0.03178521455850207
1568.0,0.9192352806887163,0.08076471931123314,5.057065877167588e-14,0.08076471931123314,0.9192352806887163,1,lossless_ITO,-0.6525469070104528,-0.7020523948494645,-0.18790098589269055,0.08594287424333534
1569.0,0.8494883197538585,0.15051168024625133,-1.0985656828665924e-13,0.15051168024625133,0.8494883197538585,1,lossless_ITO,-0.6397203320708095,-0.6169554368024064,-0.11349559927390013,0.18925794960367262
